# Data for the a4a model 
# Full age range
 1 10 
# Full year range
 1957 2017 
# Number of surveys
 6 
# Survey min ages
 1 1 1 1 1 1 
# Survey max ages
 9 9 7 10 10 8 
# Survey time as a fraction into the year (one for each survey)
 0.705 0.705 0.705 0.6453376 0.6278328 0.1038277 
# fbar range
 2 6 
# Last age group considered plus group 0=no 1=yes
 1 
# Number of observations
 1728 
# Observation data frame 
# fleet	year	age	observation	weights
1	1971	8	0.160986262981151	1
1	1971	9	-1.8034308518243	1
1	1971	10	-0.562691387244264	1
1	1972	1	0.746773034859633	1
1	1972	2	1.06219698873266	1
1	1972	3	1.32024063152892	1
1	1972	4	0.849415128566562	1
1	1972	5	-0.0875127581085291	1
1	1972	6	-0.486077781057963	1
1	1972	7	-0.630498365746844	1
1	1972	8	-0.990691332739466	1
1	1972	9	-0.225649053094116	1
1	1972	10	-0.622639425520614	1
1	1973	1	2.13996614575496	1
1	1973	2	0.97758985649032	1
1	1973	3	0.983577442806775	1
1	1973	4	0.942745943332584	1
1	1973	5	0.383666703357422	1
1	1973	6	-0.588932640618463	1
1	1973	7	-1.00858668433009	1
1	1973	8	-1.09215065476062	1
1	1973	9	-1.37448493258959	1
1	1973	10	-0.0840089375652138	1
1	1974	1	2.01110844153973	1
1	1974	2	2.36670804148526	1
1	1974	3	0.836529337740911	1
1	1974	4	0.503233640361652	1
1	1974	5	0.338712975438714	1
1	1974	6	-0.25805058937169	1
1	1974	7	-1.21354245193267	1
1	1974	8	-1.51525043943768	1
1	1974	9	-1.50046120381486	1
1	1974	10	-0.267863559954254	1
1	1975	1	1.86926692620355	1
1	1975	2	2.10351209350942	1
1	1975	3	2.08408402951919	1
1	1975	4	0.239956100518675	1
1	1975	5	-0.229787704328931	1
1	1975	6	-0.42614982614178	1
1	1975	7	-0.956046260390735	1
1	1975	8	-1.75624538433119	1
1	1975	9	-1.95949077759131	1
1	1975	10	-0.484024597490446	1
1	1976	1	1.86565261459642	1
1	1976	2	1.75875371842968	1
1	1976	3	1.72724430503041	1
1	1976	4	1.48902570163902	1
1	1976	5	-0.479693348830578	1
1	1976	6	-0.958916832813033	1
1	1976	7	-1.07064662445818	1
1	1976	8	-1.48908882033564	1
1	1976	9	-2.23760998419322	1
1	1976	10	-0.781358639382381	1
1	1977	1	2.37449937873768	1
1	1977	2	1.59128856145567	1
1	1977	3	1.36507955002638	1
1	1977	4	1.20894529979439	1
1	1977	5	0.893456965347628	1
1	1977	6	-1.06840060207936	1
1	1977	7	-1.51612163040595	1
1	1977	8	-1.59942628969873	1
1	1977	9	-2.01433734197423	1
1	1977	10	-1.08936371985709	1
1	1978	1	2.19627611815169	1
1	1978	2	2.04152809711176	1
1	1978	3	1.20254686722116	1
1	1978	4	0.879148259718717	1
1	1978	5	0.698011204160544	1
1	1978	6	0.365797638485143	1
1	1978	7	-1.64745024517871	1
1	1978	8	-2.08801435379681	1
1	1978	9	-2.15905076020693	1
1	1978	10	-1.24684579307571	1
1	1979	1	2.10448001898803	1
1	1979	2	1.92454470854801	1
1	1979	3	1.6629512763279	1
1	1979	4	0.668164112118131	1
1	1979	5	0.333688400369949	1
1	1979	6	0.0973453615933355	1
1	1979	7	-0.31453023920518	1
1	1979	8	-2.27055315275347	1
1	1979	9	-2.65795827343917	1
1	1979	10	-1.33477343348861	1
1	1980	1	2.06422536902431	1
1	1980	2	2.0230381975259	1
1	1980	3	1.57446120362376	1
1	1980	4	1.02072734859954	1
1	1980	5	-0.00399466679163574	1
1	1980	6	-0.375917834985971	1
1	1980	7	-0.631775993982162	1
1	1980	8	-0.957170066884393	1
1	1980	9	-2.84844060664095	1
1	1980	10	-1.46332127737579	1
1	1981	1	1.85769406198234	1
1	1981	2	2.23161696132147	1
1	1981	3	1.70355444976883	1
1	1981	4	0.810324940605762	1
1	1981	5	0.216020079152019	1
1	1981	6	-0.760704648792311	1
1	1981	7	-1.0632557303839	1
1	1981	8	-1.27659192469925	1
1	1981	9	-1.55596615272818	1
1	1981	10	-1.59270311468815	1
1	1982	1	2.57182699145924	1
1	1982	2	2.15439436099296	1
1	1982	3	1.90842046121189	1
1	1982	4	0.877870616814414	1
1	1982	5	-0.0621381260812992	1
1	1982	6	-0.54496702678248	1
1	1982	7	-1.41029369159235	1
1	1982	8	-1.70440849802081	1
1	1982	9	-1.86099159140382	1
1	1982	10	-1.26229297244948	1
1	1983	1	2.37888301638314	1
1	1983	2	2.7719577444056	1
1	1983	3	1.81597349841359	1
1	1983	4	1.14661666984752	1
1	1983	5	0.0227599560998204	1
1	1983	6	-0.820669164993143	1
1	1983	7	-1.1832792252575	1
1	1983	8	-1.99665829819315	1
1	1983	9	-2.21081590461041	1
1	1983	10	-1.25715073560737	1
1	1984	1	2.43474641085049	1
1	1984	2	2.38724813950634	1
1	1984	3	2.43540270379581	1
1	1984	4	1.17185107644836	1
1	1984	5	0.36164204187768	1
1	1984	6	-0.708517781151617	1
1	1984	7	-1.4347276164775	1
1	1984	8	-1.69519026827404	1
1	1984	9	-2.45462937373497	1
1	1984	10	-1.42184846277496	1
1	1985	1	2.78339123721688	1
1	1985	2	2.3213620154457	1
1	1985	3	2.05976688985246	1
1	1985	4	1.86346739704378	1
1	1985	5	0.464261673699792	1
1	1985	6	-0.33376768583468	1
1	1985	7	-1.32660495818134	1
1	1985	8	-1.94506232840546	1
1	1985	9	-2.18501996801767	1
1	1985	10	-1.5976694269885	1
1	1986	1	3.622363932949	1
1	1986	2	2.66807381403104	1
1	1986	3	1.9982056828962	1
1	1986	4	1.489700461817	1
1	1986	5	1.20265688838478	1
1	1986	6	-0.228419452153259	1
1	1986	7	-1.02631860613735	1
1	1986	8	-1.91721587463941	1
1	1986	9	-2.47430023158905	1
1	1986	10	-1.52483507823398	1
1	1987	1	2.72751890411918	1
1	1987	2	3.58859441305435	1
1	1987	3	2.34572460979571	1
1	1987	4	1.37720391243757	1
1	1987	5	0.823154859964067	1
1	1987	6	0.477595578096572	1
1	1987	7	-1.01916476105476	1
1	1987	8	-1.70747580211934	1
1	1987	9	-2.44773548770272	1
1	1987	10	-1.46913957885545	1
1	1988	1	2.55936383606446	1
1	1988	2	2.80631562499491	1
1	1988	3	3.25030875145312	1
1	1988	4	1.63218094813472	1
1	1988	5	0.66748690294413	1
1	1988	6	0.0728169921660431	1
1	1988	7	-0.376153119836578	1
1	1988	8	-1.77990798245828	1
1	1988	9	-2.29484938200135	1
1	1988	10	-1.52046356541149	1
1	1989	1	2.13668191797633	1
1	1989	2	2.71850827540478	1
1	1989	3	2.4381000711491	1
1	1989	4	2.4576695206387	1
1	1989	5	0.900234842873159	1
1	1989	6	-0.0922151095420922	1
1	1989	7	-0.848248541535643	1
1	1989	8	-1.23139945140881	1
1	1989	9	-2.48470444235366	1
1	1989	10	-1.73235000191344	1
1	1990	1	1.95954435389795	1
1	1990	2	2.33364664277978	1
1	1990	3	2.36371262323808	1
1	1990	4	1.66258506270727	1
1	1990	5	1.76352884672377	1
1	1990	6	0.131957504679487	1
1	1990	7	-1.08010299211289	1
1	1990	8	-1.72012187925811	1
1	1990	9	-1.92667462935058	1
